PlayerID,Stat,Line,2024-25,L5,L10,L20,L30,2023-24,All
ludvijo01,SOG,2.5,0/3,0/5,1/10,1/20,1/30,1/33,1/36
ludvijo01,SOG,3.5,0/3,0/5,1/10,1/20,1/30,1/33,1/36
ludvijo01,SOG,4.5,0/3,0/5,0/10,0/20,0/30,0/33,0/36
ludvijo01,SOG,5.5,0/3,0/5,0/10,0/20,0/30,0/33,0/36
ludvijo01,BLK,0.5,2/3,4/5,7/10,11/20,18/30,21/33,23/36
ludvijo01,BLK,1.5,0/3,0/5,2/10,5/20,10/30,11/33,11/36
ludvijo01,BLK,2.5,0/3,0/5,1/10,1/20,1/30,1/33,1/36
ludvijo01,BLK,3.5,0/3,0/5,0/10,0/20,0/30,0/33,0/36
ludvijo01,BLK,4.5,0/3,0/5,0/10,0/20,0/30,0/33,0/36
ludvijo01,HIT,0.5,2/3,4/5,8/10,16/20,24/30,28/33,30/36
ludvijo01,HIT,1.5,2/3,3/5,6/10,11/20,18/30,20/33,22/36
ludvijo01,HIT,2.5,1/3,1/5,4/10,7/20,12/30,13/33,14/36
ludvijo01,HIT,3.5,0/3,0/5,0/10,2/20,5/30,5/33,5/36
ludvijo01,HIT,4.5,0/3,0/5,0/10,1/20,4/30,4/33,4/36
ludvijo01,HIT,5.5,0/3,0/5,0/10,1/20,2/30,2/33,2/36
lundean01,G,0.5,4/11,1/5,4/10,8/20,8/30,12/78,27/162
lundean01,A,0.5,5/11,3/5,4/10,7/20,9/30,19/78,42/162
lundean01,A,1.5,2/11,2/5,2/10,2/20,2/30,3/78,8/162
lundean01,PTS,0.5,8/11,4/5,7/10,13/20,15/30,27/78,61/162
lundean01,PTS,1.5,4/11,2/5,4/10,5/20,5/30,8/78,17/162
lundean01,PTS,2.5,0/11,0/5,0/10,0/20,0/30,0/78,2/162
lundean01,SOG,1.5,7/11,2/5,6/10,15/20,19/30,46/78,97/162
lundean01,SOG,2.5,5/11,1/5,4/10,12/20,16/30,33/78,63/162
lundean01,SOG,3.5,4/11,0/5,3/10,6/20,7/30,15/78,30/162
lundean01,SOG,4.5,1/11,0/5,0/10,1/20,1/30,6/78,12/162
lundean01,SOG,5.5,0/11,0/5,0/10,0/20,0/30,1/78,3/162
lundean01,BLK,0.5,4/11,2/5,3/10,5/20,10/30,29/78,56/162
lundean01,BLK,1.5,1/11,1/5,1/10,1/20,4/30,9/78,17/162
lundean01,BLK,2.5,0/11,0/5,0/10,0/20,2/30,2/78,4/162
lundean01,BLK,3.5,0/11,0/5,0/10,0/20,0/30,0/78,0/162
lundean01,BLK,4.5,0/11,0/5,0/10,0/20,0/30,0/78,0/162
lundean01,HIT,0.5,6/11,2/5,5/10,14/20,20/30,42/78,70/162
lundean01,HIT,1.5,4/11,2/5,3/10,9/20,13/30,16/78,27/162
lundean01,HIT,2.5,0/11,0/5,0/10,1/20,2/30,3/78,3/162
lundean01,HIT,3.5,0/11,0/5,0/10,0/20,1/30,1/78,1/162
lundean01,HIT,4.5,0/11,0/5,0/10,0/20,0/30,0/78,0/162
lundean01,HIT,5.5,0/11,0/5,0/10,0/20,0/30,0/78,0/162
lundeis01,G,0.5,1/6,0/5,1/10,2/20,3/30,5/46,10/113
lundeis01,A,0.5,0/6,0/5,1/10,3/20,3/30,4/46,13/113
lundeis01,A,1.5,0/6,0/5,0/10,1/20,1/30,2/46,3/113
lundeis01,PTS,0.5,1/6,0/5,2/10,5/20,6/30,9/46,22/113
lundeis01,PTS,1.5,0/6,0/5,0/10,1/20,1/30,2/46,4/113
lundeis01,PTS,2.5,0/6,0/5,0/10,0/20,0/30,0/46,0/113
lundeis01,SOG,1.5,2/6,1/5,4/10,5/20,6/30,9/46,28/113
lundeis01,SOG,2.5,1/6,1/5,1/10,1/20,1/30,3/46,12/113
lundeis01,SOG,3.5,0/6,0/5,0/10,0/20,0/30,1/46,2/113
lundeis01,SOG,4.5,0/6,0/5,0/10,0/20,0/30,0/46,0/113
lundeis01,SOG,5.5,0/6,0/5,0/10,0/20,0/30,0/46,0/113
lundeis01,BLK,0.5,5/6,4/5,9/10,12/20,15/30,19/46,54/113
lundeis01,BLK,1.5,3/6,2/5,5/10,8/20,8/30,7/46,22/113
lundeis01,BLK,2.5,0/6,0/5,0/10,1/20,1/30,1/46,2/113
lundeis01,BLK,3.5,0/6,0/5,0/10,0/20,0/30,0/46,0/113
lundeis01,BLK,4.5,0/6,0/5,0/10,0/20,0/30,0/46,0/113
lundeis01,HIT,0.5,1/6,1/5,3/10,10/20,14/30,26/46,44/113
lundeis01,HIT,1.5,0/6,0/5,1/10,4/20,7/30,13/46,16/113
lundeis01,HIT,2.5,0/6,0/5,0/10,3/20,5/30,7/46,7/113
lundeis01,HIT,3.5,0/6,0/5,0/10,2/20,2/30,3/46,3/113
lundeis01,HIT,4.5,0/6,0/5,0/10,1/20,1/30,2/46,2/113
lundeis01,HIT,5.5,0/6,0/5,0/10,0/20,0/30,0/46,0/113
lundkni01,G,0.5,0/9,0/5,0/10,0/20,0/30,2/59,8/128
lundkni01,A,0.5,0/9,0/5,0/10,2/20,4/30,14/59,24/128
lundkni01,A,1.5,0/9,0/5,0/10,0/20,1/30,3/59,3/128
lundkni01,PTS,0.5,0/9,0/5,0/10,2/20,4/30,15/59,30/128
lundkni01,PTS,1.5,0/9,0/5,0/10,0/20,1/30,4/59,5/128
lundkni01,PTS,2.5,0/9,0/5,0/10,0/20,0/30,0/59,0/128
lundkni01,SOG,1.5,2/9,2/5,2/10,3/20,5/30,16/59,47/128
lundkni01,SOG,2.5,0/9,0/5,0/10,0/20,1/30,10/59,23/128
lundkni01,SOG,3.5,0/9,0/5,0/10,0/20,1/30,4/59,7/128
lundkni01,SOG,4.5,0/9,0/5,0/10,0/20,0/30,1/59,1/128
lundkni01,SOG,5.5,0/9,0/5,0/10,0/20,0/30,1/59,1/128
lundkni01,BLK,0.5,4/9,3/5,4/10,8/20,15/30,28/59,70/128
lundkni01,BLK,1.5,2/9,2/5,2/10,3/20,5/30,10/59,32/128
lundkni01,BLK,2.5,1/9,1/5,1/10,1/20,1/30,0/59,6/128
lundkni01,BLK,3.5,0/9,0/5,0/10,0/20,0/30,0/59,4/128
lundkni01,BLK,4.5,0/9,0/5,0/10,0/20,0/30,0/59,0/128
lundkni01,HIT,0.5,7/9,4/5,8/10,13/20,19/30,31/59,72/128
lundkni01,HIT,1.5,2/9,0/5,2/10,4/20,6/30,10/59,22/128
lundkni01,HIT,2.5,0/9,0/5,0/10,1/20,1/30,3/59,6/128
lundkni01,HIT,3.5,0/9,0/5,0/10,0/20,0/30,0/59,2/128
lundkni01,HIT,4.5,0/9,0/5,0/10,0/20,0/30,0/59,0/128
lundkni01,HIT,5.5,0/9,0/5,0/10,0/20,0/30,0/59,0/128
luneatr01,G,0.5,0/6,0/5,1/10,1/13,1/13,1/7,1/13
luneatr01,A,0.5,0/6,0/5,1/10,2/13,2/13,2/7,2/13
luneatr01,A,1.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luneatr01,PTS,0.5,0/6,0/5,1/10,2/13,2/13,2/7,2/13
luneatr01,PTS,1.5,0/6,0/5,1/10,1/13,1/13,1/7,1/13
luneatr01,PTS,2.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luneatr01,SOG,1.5,1/6,0/5,3/10,3/13,3/13,2/7,3/13
luneatr01,SOG,2.5,1/6,0/5,3/10,3/13,3/13,2/7,3/13
luneatr01,SOG,3.5,1/6,0/5,2/10,2/13,2/13,1/7,2/13
luneatr01,SOG,4.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luneatr01,SOG,5.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luneatr01,BLK,0.5,6/6,5/5,8/10,10/13,10/13,4/7,10/13
luneatr01,BLK,1.5,2/6,2/5,2/10,2/13,2/13,0/7,2/13
luneatr01,BLK,2.5,1/6,1/5,1/10,1/13,1/13,0/7,1/13
luneatr01,BLK,3.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luneatr01,BLK,4.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luneatr01,HIT,0.5,4/6,4/5,7/10,9/13,9/13,5/7,9/13
luneatr01,HIT,1.5,1/6,1/5,3/10,4/13,4/13,3/7,4/13
luneatr01,HIT,2.5,0/6,0/5,1/10,1/13,1/13,1/7,1/13
luneatr01,HIT,3.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luneatr01,HIT,4.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luneatr01,HIT,5.5,0/6,0/5,0/10,0/13,0/13,0/7,0/13
luostee01,G,0.5,3/11,1/5,2/10,3/20,4/30,11/82,31/175
luostee01,A,0.5,3/11,3/5,3/10,7/20,10/30,14/82,41/175
luostee01,A,1.5,0/11,0/5,0/10,1/20,1/30,1/82,3/175
luostee01,PTS,0.5,6/11,4/5,5/10,10/20,14/30,25/82,69/175
luostee01,PTS,1.5,0/11,0/5,0/10,1/20,1/30,2/82,7/175
luostee01,PTS,2.5,0/11,0/5,0/10,0/20,0/30,0/82,0/175
luostee01,SOG,1.5,4/11,2/5,3/10,10/20,14/30,32/82,73/175
luostee01,SOG,2.5,2/11,1/5,1/10,7/20,9/30,18/82,36/175
luostee01,SOG,3.5,1/11,0/5,0/10,3/20,4/30,8/82,18/175
luostee01,SOG,4.5,0/11,0/5,0/10,1/20,1/30,2/82,4/175
luostee01,SOG,5.5,0/11,0/5,0/10,0/20,0/30,0/82,1/175
luostee01,BLK,0.5,5/11,2/5,5/10,10/20,16/30,42/82,89/175
luostee01,BLK,1.5,0/11,0/5,0/10,2/20,2/30,11/82,16/175
luostee01,BLK,2.5,0/11,0/5,0/10,1/20,1/30,3/82,6/175
luostee01,BLK,3.5,0/11,0/5,0/10,0/20,0/30,0/82,1/175
luostee01,BLK,4.5,0/11,0/5,0/10,0/20,0/30,0/82,0/175
luostee01,HIT,0.5,10/11,4/5,9/10,17/20,27/30,69/82,119/175
luostee01,HIT,1.5,8/11,4/5,7/10,14/20,20/30,34/82,58/175
luostee01,HIT,2.5,4/11,3/5,3/10,7/20,9/30,17/82,28/175
luostee01,HIT,3.5,3/11,2/5,2/10,4/20,4/30,7/82,11/175
luostee01,HIT,4.5,2/11,2/5,2/10,3/20,3/30,2/82,4/175
luostee01,HIT,5.5,0/11,0/5,0/10,1/20,1/30,1/82,1/175
lyubuil01,G,0.5,0/9,0/5,0/10,0/20,0/30,0/74,2/151
lyubuil01,A,0.5,0/9,0/5,0/10,2/20,4/30,8/74,18/151
lyubuil01,A,1.5,0/9,0/5,0/10,0/20,0/30,0/74,1/151
lyubuil01,PTS,0.5,0/9,0/5,0/10,2/20,4/30,8/74,20/151
lyubuil01,PTS,1.5,0/9,0/5,0/10,0/20,0/30,0/74,1/151
lyubuil01,PTS,2.5,0/9,0/5,0/10,0/20,0/30,0/74,1/151
lyubuil01,SOG,1.5,0/9,0/5,0/10,0/20,0/30,7/74,12/151
lyubuil01,SOG,2.5,0/9,0/5,0/10,0/20,0/30,1/74,3/151
lyubuil01,SOG,3.5,0/9,0/5,0/10,0/20,0/30,0/74,0/151
lyubuil01,SOG,4.5,0/9,0/5,0/10,0/20,0/30,0/74,0/151
lyubuil01,SOG,5.5,0/9,0/5,0/10,0/20,0/30,0/74,0/151
lyubuil01,BLK,0.5,9/9,5/5,10/10,19/20,26/30,64/74,128/151
lyubuil01,BLK,1.5,4/9,2/5,4/10,9/20,13/30,48/74,82/151
lyubuil01,BLK,2.5,4/9,2/5,4/10,7/20,10/30,29/74,47/151
lyubuil01,BLK,3.5,1/9,1/5,1/10,3/20,4/30,17/74,21/151
lyubuil01,BLK,4.5,0/9,0/5,0/10,0/20,0/30,6/74,8/151
lyubuil01,HIT,0.5,5/9,3/5,6/10,15/20,25/30,67/74,122/151
lyubuil01,HIT,1.5,2/9,1/5,3/10,11/20,17/30,49/74,81/151
lyubuil01,HIT,2.5,1/9,0/5,2/10,9/20,15/30,29/74,40/151
lyubuil01,HIT,3.5,1/9,0/5,2/10,7/20,12/30,17/74,23/151
lyubuil01,HIT,4.5,0/9,0/5,0/10,2/20,5/30,8/74,10/151
lyubuil01,HIT,5.5,0/9,0/5,0/10,0/20,3/30,4/74,5/151
maattol01,G,0.5,0/7,0/5,0/10,0/20,1/30,3/72,9/157
maattol01,A,0.5,0/7,0/5,1/10,1/20,4/30,12/72,26/157
maattol01,A,1.5,0/7,0/5,0/10,0/20,0/30,2/72,5/157
maattol01,PTS,0.5,0/7,0/5,1/10,1/20,5/30,15/72,34/157
maattol01,PTS,1.5,0/7,0/5,0/10,0/20,1/30,3/72,7/157
maattol01,PTS,2.5,0/7,0/5,0/10,0/20,0/30,0/72,0/157
maattol01,SOG,1.5,1/7,1/5,1/10,2/20,4/30,11/72,30/157
maattol01,SOG,2.5,0/7,0/5,0/10,0/20,1/30,2/72,4/157
maattol01,SOG,3.5,0/7,0/5,0/10,0/20,0/30,0/72,0/157
maattol01,SOG,4.5,0/7,0/5,0/10,0/20,0/30,0/72,0/157
maattol01,SOG,5.5,0/7,0/5,0/10,0/20,0/30,0/72,0/157
maattol01,BLK,0.5,5/7,3/5,6/10,13/20,23/30,53/72,118/157
maattol01,BLK,1.5,2/7,0/5,2/10,4/20,9/30,29/72,67/157
maattol01,BLK,2.5,0/7,0/5,0/10,1/20,3/30,11/72,30/157
maattol01,BLK,3.5,0/7,0/5,0/10,0/20,1/30,2/72,9/157
maattol01,BLK,4.5,0/7,0/5,0/10,0/20,1/30,1/72,4/157
maattol01,HIT,0.5,3/7,1/5,3/10,8/20,14/30,37/72,81/157
maattol01,HIT,1.5,0/7,0/5,0/10,0/20,3/30,10/72,28/157
maattol01,HIT,2.5,0/7,0/5,0/10,0/20,2/30,5/72,14/157
maattol01,HIT,3.5,0/7,0/5,0/10,0/20,1/30,1/72,6/157
maattol01,HIT,4.5,0/7,0/5,0/10,0/20,0/30,0/72,3/157
maattol01,HIT,5.5,0/7,0/5,0/10,0/20,0/30,0/72,2/157
maccema01,G,0.5,1/10,1/5,1/10,6/20,7/30,17/82,28/156
maccema01,A,0.5,4/10,2/5,4/10,8/20,11/30,35/82,71/156
maccema01,A,1.5,0/10,0/5,0/10,0/20,0/30,5/82,11/156
maccema01,PTS,0.5,5/10,3/5,5/10,12/20,15/30,48/82,91/156
maccema01,PTS,1.5,1/10,1/5,1/10,3/20,4/30,8/82,20/156
maccema01,PTS,2.5,0/10,0/5,0/10,0/20,0/30,1/82,1/156
maccema01,SOG,1.5,5/10,3/5,5/10,12/20,16/30,43/82,63/156
maccema01,SOG,2.5,4/10,3/5,4/10,8/20,9/30,23/82,31/156
maccema01,SOG,3.5,1/10,1/5,1/10,3/20,4/30,10/82,12/156
maccema01,SOG,4.5,0/10,0/5,0/10,0/20,0/30,3/82,4/156
maccema01,SOG,5.5,0/10,0/5,0/10,0/20,0/30,0/82,0/156
maccema01,BLK,0.5,2/10,1/5,2/10,2/20,4/30,16/82,34/156
maccema01,BLK,1.5,0/10,0/5,0/10,0/20,0/30,3/82,7/156
maccema01,BLK,2.5,0/10,0/5,0/10,0/20,0/30,1/82,1/156
maccema01,BLK,3.5,0/10,0/5,0/10,0/20,0/30,0/82,0/156
maccema01,BLK,4.5,0/10,0/5,0/10,0/20,0/30,0/82,0/156
maccema01,HIT,0.5,1/10,0/5,1/10,3/20,9/30,23/82,44/156
maccema01,HIT,1.5,0/10,0/5,0/10,0/20,0/30,2/82,6/156
maccema01,HIT,2.5,0/10,0/5,0/10,0/20,0/30,0/82,0/156
maccema01,HIT,3.5,0/10,0/5,0/10,0/20,0/30,0/82,0/156
maccema01,HIT,4.5,0/10,0/5,0/10,0/20,0/30,0/82,0/156
maccema01,HIT,5.5,0/10,0/5,0/10,0/20,0/30,0/82,0/156
macdeku01,G,0.5,0/3,0/5,0/10,0/20,0/30,2/45,3/92
macdeku01,A,0.5,0/3,0/5,0/10,1/20,1/30,1/45,5/92
macdeku01,A,1.5,0/3,0/5,0/10,0/20,0/30,0/45,1/92
macdeku01,PTS,0.5,0/3,0/5,0/10,1/20,1/30,3/45,8/92
macdeku01,PTS,1.5,0/3,0/5,0/10,0/20,0/30,0/45,1/92
macdeku01,PTS,2.5,0/3,0/5,0/10,0/20,0/30,0/45,0/92
macdeku01,SOG,1.5,0/3,0/5,0/10,0/20,1/30,2/45,6/92
macdeku01,SOG,2.5,0/3,0/5,0/10,0/20,0/30,1/45,3/92
macdeku01,SOG,3.5,0/3,0/5,0/10,0/20,0/30,0/45,0/92
macdeku01,SOG,4.5,0/3,0/5,0/10,0/20,0/30,0/45,0/92
macdeku01,SOG,5.5,0/3,0/5,0/10,0/20,0/30,0/45,0/92
macdeku01,BLK,0.5,1/3,1/5,2/10,3/20,8/30,9/45,28/92
macdeku01,BLK,1.5,0/3,0/5,0/10,0/20,2/30,2/45,11/92
macdeku01,BLK,2.5,0/3,0/5,0/10,0/20,0/30,0/45,4/92
macdeku01,BLK,3.5,0/3,0/5,0/10,0/20,0/30,0/45,0/92
macdeku01,BLK,4.5,0/3,0/5,0/10,0/20,0/30,0/45,0/92
macdeku01,HIT,0.5,3/3,5/5,8/10,17/20,26/30,37/45,74/92
macdeku01,HIT,1.5,2/3,4/5,6/10,10/20,16/30,24/45,47/92
macdeku01,HIT,2.5,1/3,2/5,3/10,5/20,8/30,12/45,27/92
macdeku01,HIT,3.5,0/3,1/5,2/10,2/20,3/30,6/45,15/92
macdeku01,HIT,4.5,0/3,0/5,1/10,1/20,1/30,2/45,6/92
macdeku01,HIT,5.5,0/3,0/5,1/10,1/20,1/30,1/45,2/92
macewza01,G,0.5,1/7,0/5,1/10,2/20,3/30,2/30,7/93
macewza01,A,0.5,0/7,0/5,0/10,0/20,0/30,1/30,6/93
macewza01,A,1.5,0/7,0/5,0/10,0/20,0/30,0/30,1/93
macewza01,PTS,0.5,1/7,0/5,1/10,2/20,3/30,3/30,13/93
macewza01,PTS,1.5,1/7,0/5,1/10,1/20,1/30,0/30,2/93
macewza01,PTS,2.5,0/7,0/5,0/10,0/20,0/30,0/30,0/93
macewza01,SOG,1.5,2/7,1/5,2/10,2/20,3/30,1/30,24/93
macewza01,SOG,2.5,0/7,0/5,0/10,0/20,1/30,1/30,10/93
macewza01,SOG,3.5,0/7,0/5,0/10,0/20,0/30,0/30,3/93
macewza01,SOG,4.5,0/7,0/5,0/10,0/20,0/30,0/30,0/93
macewza01,SOG,5.5,0/7,0/5,0/10,0/20,0/30,0/30,0/93
macewza01,BLK,0.5,2/7,1/5,2/10,5/20,7/30,6/30,31/93
macewza01,BLK,1.5,0/7,0/5,0/10,1/20,1/30,1/30,7/93
macewza01,BLK,2.5,0/7,0/5,0/10,0/20,0/30,0/30,0/93
macewza01,BLK,3.5,0/7,0/5,0/10,0/20,0/30,0/30,0/93
macewza01,BLK,4.5,0/7,0/5,0/10,0/20,0/30,0/30,0/93
macewza01,HIT,0.5,6/7,4/5,9/10,17/20,25/30,26/30,80/93
macewza01,HIT,1.5,2/7,1/5,4/10,10/20,15/30,18/30,61/93
macewza01,HIT,2.5,1/7,1/5,3/10,5/20,7/30,8/30,37/93
macewza01,HIT,3.5,0/7,0/5,0/10,1/20,1/30,2/30,20/93
macewza01,HIT,4.5,0/7,0/5,0/10,0/20,0/30,1/30,7/93
macewza01,HIT,5.5,0/7,0/5,0/10,0/20,0/30,0/30,6/93
mackina01,G,0.5,5/10,3/5,5/10,8/20,15/30,38/82,76/163
mackina01,A,0.5,8/10,3/5,8/10,15/20,24/30,60/82,113/163
mackina01,A,1.5,3/10,1/5,3/10,7/20,11/30,26/82,47/163
mackina01,PTS,0.5,10/10,5/5,10/10,17/20,27/30,69/82,134/163
mackina01,PTS,1.5,6/10,2/5,6/10,11/20,18/30,44/82,86/163
mackina01,PTS,2.5,0/10,0/5,0/10,3/20,6/30,17/82,31/163
mackina01,SOG,1.5,8/10,4/5,8/10,17/20,27/30,78/82,152/163
mackina01,SOG,2.5,7/10,3/5,7/10,16/20,26/30,71/82,140/163
mackina01,SOG,3.5,4/10,1/5,4/10,13/20,21/30,59/82,111/163
mackina01,SOG,4.5,3/10,1/5,3/10,9/20,16/30,39/82,83/163
mackina01,SOG,5.5,1/10,0/5,1/10,4/20,10/30,29/82,63/163
mackina01,BLK,0.5,6/10,3/5,6/10,11/20,17/30,48/82,83/163
mackina01,BLK,1.5,1/10,0/5,1/10,2/20,4/30,17/82,26/163
mackina01,BLK,2.5,0/10,0/5,0/10,0/20,1/30,2/82,5/163
mackina01,BLK,3.5,0/10,0/5,0/10,0/20,1/30,2/82,2/163
mackina01,BLK,4.5,0/10,0/5,0/10,0/20,0/30,0/82,0/163
mackina01,HIT,0.5,4/10,2/5,4/10,6/20,10/30,37/82,78/163
mackina01,HIT,1.5,1/10,0/5,1/10,2/20,2/30,13/82,24/163
mackina01,HIT,2.5,1/10,0/5,1/10,1/20,1/30,4/82,9/163
mackina01,HIT,3.5,0/10,0/5,0/10,0/20,0/30,1/82,3/163
mackina01,HIT,4.5,0/10,0/5,0/10,0/20,0/30,0/82,0/163
mackina01,HIT,5.5,0/10,0/5,0/10,0/20,0/30,0/82,0/163
macleky01,G,0.5,0/8,0/5,1/10,1/20,2/30,4/32,4/40
macleky01,A,0.5,0/8,0/5,1/10,2/20,5/30,5/32,5/40
macleky01,A,1.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,PTS,0.5,0/8,0/5,2/10,3/20,7/30,9/32,9/40
macleky01,PTS,1.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,PTS,2.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,SOG,1.5,1/8,1/5,1/10,5/20,8/30,8/32,9/40
macleky01,SOG,2.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,SOG,3.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,SOG,4.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,SOG,5.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,BLK,0.5,1/8,1/5,2/10,3/20,5/30,6/32,7/40
macleky01,BLK,1.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,BLK,2.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,BLK,3.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,BLK,4.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
macleky01,HIT,0.5,7/8,5/5,8/10,17/20,26/30,28/32,35/40
macleky01,HIT,1.5,5/8,3/5,6/10,11/20,15/30,16/32,21/40
macleky01,HIT,2.5,4/8,2/5,4/10,8/20,10/30,10/32,14/40
macleky01,HIT,3.5,0/8,0/5,0/10,3/20,4/30,5/32,5/40
macleky01,HIT,4.5,0/8,0/5,0/10,1/20,1/30,1/32,1/40
macleky01,HIT,5.5,0/8,0/5,0/10,0/20,0/30,0/32,0/40
mahurjo01,G,0.5,0/5,0/5,0/10,0/20,0/30,0/30,4/117
mahurjo01,A,0.5,0/5,0/5,1/10,4/20,7/30,9/30,20/117
mahurjo01,A,1.5,0/5,0/5,0/10,0/20,0/30,0/30,1/117
mahurjo01,PTS,0.5,0/5,0/5,1/10,4/20,7/30,9/30,24/117
mahurjo01,PTS,1.5,0/5,0/5,0/10,0/20,0/30,0/30,1/117
mahurjo01,PTS,2.5,0/5,0/5,0/10,0/20,0/30,0/30,0/117
mahurjo01,SOG,1.5,2/5,2/5,3/10,5/20,7/30,7/30,32/117
mahurjo01,SOG,2.5,0/5,0/5,0/10,1/20,1/30,1/30,6/117
mahurjo01,SOG,3.5,0/5,0/5,0/10,0/20,0/30,0/30,2/117
mahurjo01,SOG,4.5,0/5,0/5,0/10,0/20,0/30,0/30,0/117
mahurjo01,SOG,5.5,0/5,0/5,0/10,0/20,0/30,0/30,0/117
mahurjo01,BLK,0.5,1/5,1/5,5/10,10/20,14/30,15/30,58/117
mahurjo01,BLK,1.5,0/5,0/5,3/10,5/20,6/30,7/30,26/117
mahurjo01,BLK,2.5,0/5,0/5,1/10,2/20,3/30,3/30,10/117
mahurjo01,BLK,3.5,0/5,0/5,1/10,1/20,2/30,2/30,4/117
mahurjo01,BLK,4.5,0/5,0/5,0/10,0/20,0/30,0/30,0/117
mahurjo01,HIT,0.5,5/5,5/5,10/10,19/20,24/30,22/30,80/117
mahurjo01,HIT,1.5,2/5,2/5,5/10,13/20,15/30,14/30,42/117
mahurjo01,HIT,2.5,2/5,2/5,2/10,5/20,6/30,4/30,18/117
mahurjo01,HIT,3.5,1/5,1/5,1/10,1/20,1/30,0/30,7/117
mahurjo01,HIT,4.5,1/5,1/5,1/10,1/20,1/30,0/30,4/117
mahurjo01,HIT,5.5,0/5,0/5,0/10,0/20,0/30,0/30,1/117
mailllo01,G,0.5,1/4,1/5,1/5,1/5,1/5,0/1,1/5
mailllo01,A,0.5,1/4,2/5,2/5,2/5,2/5,1/1,2/5
mailllo01,A,1.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,PTS,0.5,2/4,3/5,3/5,3/5,3/5,1/1,3/5
mailllo01,PTS,1.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,PTS,2.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,SOG,1.5,1/4,2/5,2/5,2/5,2/5,1/1,2/5
mailllo01,SOG,2.5,1/4,1/5,1/5,1/5,1/5,0/1,1/5
mailllo01,SOG,3.5,1/4,1/5,1/5,1/5,1/5,0/1,1/5
mailllo01,SOG,4.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,SOG,5.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,BLK,0.5,3/4,4/5,4/5,4/5,4/5,1/1,4/5
mailllo01,BLK,1.5,2/4,2/5,2/5,2/5,2/5,0/1,2/5
mailllo01,BLK,2.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,BLK,3.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,BLK,4.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,HIT,0.5,2/4,3/5,3/5,3/5,3/5,1/1,3/5
mailllo01,HIT,1.5,1/4,1/5,1/5,1/5,1/5,0/1,1/5
mailllo01,HIT,2.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,HIT,3.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,HIT,4.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
mailllo01,HIT,5.5,0/4,0/5,0/5,0/5,0/5,0/1,0/5
makarca01,G,0.5,3/10,2/5,3/10,6/20,9/30,19/77,37/147
makarca01,A,0.5,9/10,4/5,9/10,16/20,24/30,48/77,91/147
makarca01,A,1.5,5/10,2/5,5/10,7/20,8/30,16/77,32/147
makarca01,PTS,0.5,10/10,5/5,10/10,17/20,25/30,51/77,101/147
makarca01,PTS,1.5,5/10,2/5,5/10,8/20,12/30,27/77,50/147
makarca01,PTS,2.5,2/10,1/5,2/10,4/20,5/30,11/77,20/147
makarca01,SOG,1.5,7/10,4/5,7/10,14/20,22/30,61/77,116/147
makarca01,SOG,2.5,4/10,3/5,4/10,10/20,16/30,46/77,78/147
makarca01,SOG,3.5,3/10,2/5,3/10,7/20,10/30,26/77,53/147
makarca01,SOG,4.5,1/10,1/5,1/10,3/20,6/30,19/77,30/147
makarca01,SOG,5.5,1/10,1/5,1/10,2/20,2/30,5/77,11/147
makarca01,BLK,0.5,7/10,4/5,7/10,16/20,23/30,71/77,123/147
makarca01,BLK,1.5,4/10,3/5,4/10,10/20,13/30,38/77,65/147
makarca01,BLK,2.5,2/10,1/5,2/10,5/20,6/30,23/77,34/147
