Season,Date,Game,GameID,Home,HomeID,G,Away,AwayID,GA
2022-23,1/7/2023,TOR vs DET,202301070TOR,Toronto Maple Leafs,TOR,4,Detroit Red Wings,DET,1
2022-23,1/6/2023,DET vs FLA,202301060DET,Detroit Red Wings,DET,2,Florida Panthers,FLA,3
2022-23,1/6/2023,WSH vs NSH,202301060WSH,Washington Capitals,WSH,2,Nashville Predators,NSH,3
2022-23,1/6/2023,ANA vs SJS,202301060ANA,Anaheim Ducks,ANA,5,San Jose Sharks,SJS,4
2022-23,1/6/2023,CGY vs NYI,202301060CGY,Calgary Flames,CGY,4,New York Islanders,NYI,1
2022-23,1/6/2023,CHI vs ARI,202301060CHI,Chicago Blackhawks,CHI,2,Arizona Coyotes,ARI,0
2022-23,1/6/2023,WPG vs TBL,202301060WPG,Winnipeg Jets,WPG,4,Tampa Bay Lightning,TBL,2
2022-23,1/5/2023,CAR vs NSH,202301050CAR,Carolina Hurricanes,CAR,2,Nashville Predators,NSH,5
2022-23,1/5/2023,CBJ vs WSH,202301050CBJ,Columbus Blue Jackets,CBJ,1,Washington Capitals,WSH,6
2022-23,1/5/2023,MTL vs NYR,202301050MTL,Montreal Canadiens,MTL,1,New York Rangers,NYR,4
2022-23,1/5/2023,NJD vs STL,202301050NJD,New Jersey Devils,NJD,3,St. Louis Blues,STL,5
2022-23,1/5/2023,LAK vs BOS,202301050LAK,Los Angeles Kings,LAK,2,Boston Bruins,BOS,5
2022-23,1/5/2023,TOR vs SEA,202301050TOR,Toronto Maple Leafs,TOR,1,Seattle Kraken,SEA,5
2022-23,1/5/2023,EDM vs NYI,202301050EDM,Edmonton Oilers,EDM,4,New York Islanders,NYI,2
2022-23,1/5/2023,PHI vs ARI,202301050PHI,Philadelphia Flyers,PHI,5,Arizona Coyotes,ARI,1
2022-23,1/5/2023,VAN vs COL,202301050VAN,Vancouver Canucks,VAN,4,Colorado Avalanche,COL,2
2022-23,1/5/2023,VEG vs PIT,202301050VEG,Vegas Golden Knights,VEG,4,Pittsburgh Penguins,PIT,2
2022-23,1/4/2023,DET vs NJD,202301040DET,Detroit Red Wings,DET,1,New Jersey Devils,NJD,5
2022-23,1/4/2023,ANA vs DAL,202301040ANA,Anaheim Ducks,ANA,2,Dallas Stars,DAL,0
2022-23,1/4/2023,MIN vs TBL,202301040MIN,Minnesota Wild,MIN,5,Tampa Bay Lightning,TBL,1
2022-23,1/3/2023,CHI vs TBL,202301030CHI,Chicago Blackhawks,CHI,1,Tampa Bay Lightning,TBL,4
2022-23,1/3/2023,EDM vs SEA,202301030EDM,Edmonton Oilers,EDM,2,Seattle Kraken,SEA,5
2022-23,1/3/2023,VAN vs NYI,202301030VAN,Vancouver Canucks,VAN,2,New York Islanders,NYI,5
2022-23,1/3/2023,WSH vs BUF,202301030WSH,Washington Capitals,WSH,4,Buffalo Sabres,BUF,5
2022-23,1/3/2023,TOR vs STL,202301030TOR,Toronto Maple Leafs,TOR,5,St. Louis Blues,STL,4
2022-23,1/3/2023,FLA vs ARI,202301030FLA,Florida Panthers,FLA,3,Arizona Coyotes,ARI,3
2022-23,1/3/2023,LAK vs DAL,202301030LAK,Los Angeles Kings,LAK,3,Dallas Stars,DAL,2
2022-23,1/3/2023,NSH vs MTL,202301030NSH,Nashville Predators,NSH,6,Montreal Canadiens,MTL,3
2022-23,1/3/2023,NYR vs CAR,202301030NYR,New York Rangers,NYR,5,Carolina Hurricanes,CAR,3
2022-23,1/3/2023,OTT vs CBJ,202301030OTT,Ottawa Senators,OTT,3,Columbus Blue Jackets,CBJ,0
2022-23,1/3/2023,WPG vs CGY,202301030WPG,Winnipeg Jets,WPG,3,Calgary Flames,CGY,2
2022-23,1/2/2023,ANA vs PHI,202301020ANA,Anaheim Ducks,ANA,1,Philadelphia Flyers,PHI,4
2022-23,1/2/2023,COL vs VEG,202301020COL,Colorado Avalanche,COL,2,Vegas Golden Knights,VEG,3
2022-23,1/2/2023,BOS vs PIT,202301020BOS,Boston Bruins,BOS,2,Pittsburgh Penguins,PIT,1
2022-23,1/1/2023,CHI vs SJS,202301010CHI,Chicago Blackhawks,CHI,2,San Jose Sharks,SJS,4
2022-23,1/1/2023,FLA vs NYR,202301010FLA,Florida Panthers,FLA,2,New York Rangers,NYR,5
2022-23,1/1/2023,NJD vs CAR,202301010NJD,New Jersey Devils,NJD,4,Carolina Hurricanes,CAR,2
2022-23,1/1/2023,OTT vs BUF,202301010OTT,Ottawa Senators,OTT,3,Buffalo Sabres,BUF,1
2022-23,1/1/2023,SEA vs NYI,202301010SEA,Seattle Kraken,SEA,4,New York Islanders,NYI,1
2022-23,12/31/2022,COL vs TOR,202212310COL,Colorado Avalanche,COL,2,Toronto Maple Leafs,TOR,6
2022-23,12/31/2022,EDM vs WPG,202212310EDM,Edmonton Oilers,EDM,1,Winnipeg Jets,WPG,2
2022-23,12/31/2022,LAK vs PHI,202212310LAK,Los Angeles Kings,LAK,2,Philadelphia Flyers,PHI,4
2022-23,12/31/2022,STL vs MIN,202212310STL,St. Louis Blues,STL,2,Minnesota Wild,MIN,5
2022-23,12/31/2022,BOS vs BUF,202212310BOS,Boston Bruins,BOS,2,Buffalo Sabres,BUF,4
2022-23,12/31/2022,CBJ vs CHI,202212310CBJ,Columbus Blue Jackets,CBJ,4,Chicago Blackhawks,CHI,1
2022-23,12/31/2022,CGY vs VAN,202212310CGY,Calgary Flames,CGY,3,Vancouver Canucks,VAN,1
2022-23,12/31/2022,DAL vs SJS,202212310DAL,Dallas Stars,DAL,5,San Jose Sharks,SJS,2
2022-23,12/31/2022,DET vs OTT,202212310DET,Detroit Red Wings,DET,3,Ottawa Senators,OTT,2
2022-23,12/31/2022,TBL vs ARI,202212310TBL,Tampa Bay Lightning,TBL,5,Arizona Coyotes,ARI,3
2022-23,12/31/2022,VEG vs NSH,202212310VEG,Vegas Golden Knights,VEG,5,Nashville Predators,NSH,4
2022-23,12/31/2022,WSH vs MTL,202212310WSH,Washington Capitals,WSH,9,Montreal Canadiens,MTL,2
2022-23,12/30/2022,ANA vs NSH,202212300ANA,Anaheim Ducks,ANA,1,Nashville Predators,NSH,6
2022-23,12/30/2022,PIT vs NJD,202212300PIT,Pittsburgh Penguins,PIT,2,New Jersey Devils,NJD,4
2022-23,12/30/2022,SEA vs EDM,202212300SEA,Seattle Kraken,SEA,2,Edmonton Oilers,EDM,7
2022-23,12/30/2022,CAR vs FLA,202212300CAR,Carolina Hurricanes,CAR,4,Florida Panthers,FLA,0
2022-23,12/29/2022,MIN vs DAL,202212290MIN,Minnesota Wild,MIN,1,Dallas Stars,DAL,4
2022-23,12/29/2022,SJS vs PHI,202212290SJS,San Jose Sharks,SJS,3,Philadelphia Flyers,PHI,4
2022-23,12/29/2022,WSH vs OTT,202212290WSH,Washington Capitals,WSH,3,Ottawa Senators,OTT,4
2022-23,12/29/2022,COL vs LAK,202212290COL,Colorado Avalanche,COL,4,Los Angeles Kings,LAK,4
2022-23,12/29/2022,ARI vs TOR,202212290ARI,Arizona Coyotes,ARI,6,Toronto Maple Leafs,TOR,3
2022-23,12/29/2022,BUF vs DET,202212290BUF,Buffalo Sabres,BUF,6,Detroit Red Wings,DET,3
2022-23,12/29/2022,FLA vs MTL,202212290FLA,Florida Panthers,FLA,7,Montreal Canadiens,MTL,2
2022-23,12/29/2022,NYI vs CBJ,202212290NYI,New York Islanders,NYI,2,Columbus Blue Jackets,CBJ,1
2022-23,12/29/2022,STL vs CHI,202212290STL,St. Louis Blues,STL,2,Chicago Blackhawks,CHI,1
2022-23,12/29/2022,TBL vs NYR,202212290TBL,Tampa Bay Lightning,TBL,1,New York Rangers,NYR,1
2022-23,12/29/2022,WPG vs VAN,202212290WPG,Winnipeg Jets,WPG,4,Vancouver Canucks,VAN,2
2022-23,12/28/2022,NJD vs BOS,202212280NJD,New Jersey Devils,NJD,1,Boston Bruins,BOS,2
2022-23,12/28/2022,SEA vs CGY,202212280SEA,Seattle Kraken,SEA,2,Calgary Flames,CGY,3
2022-23,12/28/2022,PIT vs DET,202212280PIT,Pittsburgh Penguins,PIT,4,Detroit Red Wings,DET,5
2022-23,12/28/2022,ANA vs VEG,202212280ANA,Anaheim Ducks,ANA,2,Vegas Golden Knights,VEG,2
2022-23,12/28/2022,TBL vs MTL,202212280TBL,Tampa Bay Lightning,TBL,4,Montreal Canadiens,MTL,1
2022-23,12/27/2022,CGY vs EDM,202212270CGY,Calgary Flames,CGY,1,Edmonton Oilers,EDM,2
2022-23,12/27/2022,NYR vs WSH,202212270NYR,New York Rangers,NYR,0,Washington Capitals,WSH,4
2022-23,12/27/2022,NSH vs DAL,202212270NSH,Nashville Predators,NSH,2,Dallas Stars,DAL,3
2022-23,12/27/2022,WPG vs MIN,202212270WPG,Winnipeg Jets,WPG,1,Minnesota Wild,MIN,4
2022-23,12/27/2022,STL vs TOR,202212270STL,St. Louis Blues,STL,4,Toronto Maple Leafs,TOR,5
2022-23,12/27/2022,ARI vs COL,202212270ARI,Arizona Coyotes,ARI,6,Colorado Avalanche,COL,3
2022-23,12/27/2022,CAR vs CHI,202212270CAR,Carolina Hurricanes,CAR,3,Chicago Blackhawks,CHI,0
2022-23,12/27/2022,LAK vs VEG,202212270LAK,Los Angeles Kings,LAK,4,Vegas Golden Knights,VEG,2
2022-23,12/27/2022,NYI vs PIT,202212270NYI,New York Islanders,NYI,4,Pittsburgh Penguins,PIT,1
2022-23,12/27/2022,OTT vs BOS,202212270OTT,Ottawa Senators,OTT,2,Boston Bruins,BOS,2
2022-23,12/27/2022,VAN vs SJS,202212270VAN,Vancouver Canucks,VAN,6,San Jose Sharks,SJS,2
2022-23,12/23/2022,EDM vs VAN,202212230EDM,Edmonton Oilers,EDM,2,Vancouver Canucks,VAN,5
2022-23,12/23/2022,NJD vs BOS,202212230NJD,New Jersey Devils,NJD,3,Boston Bruins,BOS,3
2022-23,12/23/2022,ANA vs CGY,202212230ANA,Anaheim Ducks,ANA,2,Calgary Flames,CGY,1
2022-23,12/23/2022,NSH vs COL,202212230NSH,Nashville Predators,NSH,2,Colorado Avalanche,COL,3
2022-23,12/23/2022,ARI vs LAK,202212230ARI,Arizona Coyotes,ARI,1,Los Angeles Kings,LAK,1
2022-23,12/23/2022,CAR vs PHI,202212230CAR,Carolina Hurricanes,CAR,6,Philadelphia Flyers,PHI,5
2022-23,12/23/2022,DAL vs MTL,202212230DAL,Dallas Stars,DAL,4,Montreal Canadiens,MTL,2
2022-23,12/23/2022,CHI vs CBJ,202212230CHI,Chicago Blackhawks,CHI,4,Columbus Blue Jackets,CBJ,1
2022-23,12/23/2022,NYI vs FLA,202212230NYI,New York Islanders,NYI,4,Florida Panthers,FLA,1
2022-23,12/23/2022,VEG vs STL,202212230VEG,Vegas Golden Knights,VEG,4,St. Louis Blues,STL,4
2022-23,12/23/2022,WSH vs WPG,202212230WSH,Washington Capitals,WSH,4,Winnipeg Jets,WPG,1
2022-23,12/22/2022,OTT vs WSH,202212220OTT,Ottawa Senators,OTT,2,Washington Capitals,WSH,3
2022-23,12/22/2022,PIT vs CAR,202212220PIT,Pittsburgh Penguins,PIT,3,Carolina Hurricanes,CAR,4
2022-23,12/22/2022,BOS vs WPG,202212220BOS,Boston Bruins,BOS,3,Winnipeg Jets,WPG,2
2022-23,12/22/2022,LAK vs CGY,202212220LAK,Los Angeles Kings,LAK,4,Calgary Flames,CGY,3
2022-23,12/22/2022,NYR vs NYI,202212220NYR,New York Rangers,NYR,5,New York Islanders,NYI,3
2022-23,12/22/2022,SJS vs MIN,202212220SJS,San Jose Sharks,SJS,5,Minnesota Wild,MIN,2
2022-23,12/22/2022,TOR vs PHI,202212220TOR,Toronto Maple Leafs,TOR,4,Philadelphia Flyers,PHI,3
2022-23,12/22/2022,VAN vs SEA,202212220VAN,Vancouver Canucks,VAN,4,Seattle Kraken,SEA,5
2022-23,12/21/2022,ANA vs MIN,202212210ANA,Anaheim Ducks,ANA,1,Minnesota Wild,MIN,4
2022-23,12/21/2022,CHI vs NSH,202212210CHI,Chicago Blackhawks,CHI,2,Nashville Predators,NSH,4
2022-23,12/21/2022,DAL vs EDM,202212210DAL,Dallas Stars,DAL,3,Edmonton Oilers,EDM,6
2022-23,12/21/2022,FLA vs NJD,202212210FLA,Florida Panthers,FLA,1,New Jersey Devils,NJD,4
2022-23,12/21/2022,COL vs MTL,202212210COL,Colorado Avalanche,COL,2,Montreal Canadiens,MTL,1
2022-23,12/21/2022,DET vs TBL,202212210DET,Detroit Red Wings,DET,6,Tampa Bay Lightning,TBL,4
2022-23,12/21/2022,VEG vs ARI,202212210VEG,Vegas Golden Knights,VEG,5,Arizona Coyotes,ARI,2
2022-23,12/20/2022,SJS vs CGY,202212200SJS,San Jose Sharks,SJS,3,Calgary Flames,CGY,7
2022-23,12/20/2022,CAR vs NJD,202212200CAR,Carolina Hurricanes,CAR,4,New Jersey Devils,NJD,1
2022-23,12/20/2022,SEA vs STL,202212200SEA,Seattle Kraken,SEA,5,St. Louis Blues,STL,2
2022-23,12/20/2022,LAK vs ANA,202212200LAK,Los Angeles Kings,LAK,4,Anaheim Ducks,ANA,1
2022-23,12/20/2022,PHI vs CBJ,202212200PHI,Philadelphia Flyers,PHI,5,Columbus Blue Jackets,CBJ,3
2022-23,12/20/2022,PIT vs NYR,202212200PIT,Pittsburgh Penguins,PIT,3,New York Rangers,NYR,2
2022-23,12/20/2022,TOR vs TBL,202212200TOR,Toronto Maple Leafs,TOR,4,Tampa Bay Lightning,TBL,1
2022-23,12/20/2022,WPG vs OTT,202212200WPG,Winnipeg Jets,WPG,5,Ottawa Senators,OTT,1
2022-23,12/19/2022,CBJ vs DAL,202212190CBJ,Columbus Blue Jackets,CBJ,1,Dallas Stars,DAL,2
2022-23,12/19/2022,VAN vs STL,202212190VAN,Vancouver Canucks,VAN,1,St. Louis Blues,STL,5
2022-23,12/19/2022,VEG vs BUF,202212190VEG,Vegas Golden Knights,VEG,2,Buffalo Sabres,BUF,2
2022-23,12/19/2022,ARI vs MTL,202212190ARI,Arizona Coyotes,ARI,2,Montreal Canadiens,MTL,3
2022-23,12/19/2022,BOS vs FLA,202212190BOS,Boston Bruins,BOS,4,Florida Panthers,FLA,2
2022-23,12/19/2022,COL vs NYI,202212190COL,Colorado Avalanche,COL,0,New York Islanders,NYI,0
2022-23,12/19/2022,NSH vs EDM,202212190NSH,Nashville Predators,NSH,3,Edmonton Oilers,EDM,3
2022-23,12/19/2022,WSH vs DET,202212190WSH,Washington Capitals,WSH,4,Detroit Red Wings,DET,3
2022-23,12/18/2022,CHI vs NYR,202212180CHI,Chicago Blackhawks,CHI,1,New York Rangers,NYR,6
2022-23,12/18/2022,SJS vs CGY,202212180SJS,San Jose Sharks,SJS,2,Calgary Flames,CGY,5
2022-23,12/18/2022,CAR vs PIT,202212180CAR,Carolina Hurricanes,CAR,2,Pittsburgh Penguins,PIT,2
2022-23,12/18/2022,MIN vs OTT,202212180MIN,Minnesota Wild,MIN,4,Ottawa Senators,OTT,2
2022-23,12/18/2022,SEA vs WPG,202212180SEA,Seattle Kraken,SEA,3,Winnipeg Jets,WPG,2
2022-23,12/17/2022,ARI vs BUF,202212170ARI,Arizona Coyotes,ARI,2,Buffalo Sabres,BUF,5
2022-23,12/17/2022,DET vs OTT,202212170DET,Detroit Red Wings,DET,3,Ottawa Senators,OTT,6
2022-23,12/17/2022,MTL vs TBL,202212170MTL,Montreal Canadiens,MTL,1,Tampa Bay Lightning,TBL,5
2022-23,12/17/2022,VAN vs WPG,202212170VAN,Vancouver Canucks,VAN,1,Winnipeg Jets,WPG,4
2022-23,12/17/2022,EDM vs ANA,202212170EDM,Edmonton Oilers,EDM,3,Anaheim Ducks,ANA,4
2022-23,12/17/2022,NJD vs FLA,202212170NJD,New Jersey Devils,NJD,2,Florida Panthers,FLA,4
2022-23,12/17/2022,PHI vs NYR,202212170PHI,Philadelphia Flyers,PHI,3,New York Rangers,NYR,6
2022-23,12/17/2022,VEG vs NYI,202212170VEG,Vegas Golden Knights,VEG,2,New York Islanders,NYI,5
2022-23,12/17/2022,BOS vs CBJ,202212170BOS,Boston Bruins,BOS,3,Columbus Blue Jackets,CBJ,2
2022-23,12/17/2022,CAR vs DAL,202212170CAR,Carolina Hurricanes,CAR,5,Dallas Stars,DAL,4
2022-23,12/17/2022,COL vs NSH,202212170COL,Colorado Avalanche,COL,3,Nashville Predators,NSH,1
2022-23,12/17/2022,LAK vs SJS,202212170LAK,Los Angeles Kings,LAK,2,San Jose Sharks,SJS,2
2022-23,12/17/2022,WSH vs TOR,202212170WSH,Washington Capitals,WSH,5,Toronto Maple Leafs,TOR,2
2022-23,12/16/2022,CGY vs STL,202212160CGY,Calgary Flames,CGY,2,St. Louis Blues,STL,5
2022-23,12/16/2022,ARI vs NYI,202212160ARI,Arizona Coyotes,ARI,5,New York Islanders,NYI,4
2022-23,12/16/2022,MIN vs CHI,202212160MIN,Minnesota Wild,MIN,4,Chicago Blackhawks,CHI,0
2022-23,12/15/2022,CHI vs VEG,202212150CHI,Chicago Blackhawks,CHI,1,Vegas Golden Knights,VEG,3
2022-23,12/15/2022,FLA vs PIT,202212150FLA,Florida Panthers,FLA,2,Pittsburgh Penguins,PIT,4
2022-23,12/15/2022,NJD vs PHI,202212150NJD,New Jersey Devils,NJD,1,Philadelphia Flyers,PHI,2
2022-23,12/15/2022,COL vs BUF,202212150COL,Colorado Avalanche,COL,2,Buffalo Sabres,BUF,4
2022-23,12/15/2022,MTL vs ANA,202212150MTL,Montreal Canadiens,MTL,2,Anaheim Ducks,ANA,5
2022-23,12/15/2022,WSH vs DAL,202212150WSH,Washington Capitals,WSH,1,Dallas Stars,DAL,2
2022-23,12/15/2022,BOS vs LAK,202212150BOS,Boston Bruins,BOS,2,Los Angeles Kings,LAK,2
2022-23,12/15/2022,EDM vs STL,202212150EDM,Edmonton Oilers,EDM,3,St. Louis Blues,STL,3
2022-23,12/15/2022,CAR vs SEA,202212150CAR,Carolina Hurricanes,CAR,2,Seattle Kraken,SEA,2
2022-23,12/15/2022,NYR vs TOR,202212150NYR,New York Rangers,NYR,3,Toronto Maple Leafs,TOR,1
2022-23,12/15/2022,TBL vs CBJ,202212150TBL,Tampa Bay Lightning,TBL,4,Columbus Blue Jackets,CBJ,1
2022-23,12/15/2022,WPG vs NSH,202212150WPG,Winnipeg Jets,WPG,2,Nashville Predators,NSH,1
2022-23,12/14/2022,CGY vs VAN,202212140CGY,Calgary Flames,CGY,3,Vancouver Canucks,VAN,2
2022-23,12/14/2022,MIN vs DET,202212140MIN,Minnesota Wild,MIN,4,Detroit Red Wings,DET,0
2022-23,12/14/2022,OTT vs MTL,202212140OTT,Ottawa Senators,OTT,3,Montreal Canadiens,MTL,2
2022-23,12/13/2022,CHI vs WSH,202212130CHI,Chicago Blackhawks,CHI,2,Washington Capitals,WSH,7
2022-23,12/13/2022,DET vs CAR,202212130DET,Detroit Red Wings,DET,0,Carolina Hurricanes,CAR,1
2022-23,12/13/2022,NJD vs DAL,202212130NJD,New Jersey Devils,NJD,1,Dallas Stars,DAL,4
2022-23,12/13/2022,NSH vs EDM,202212130NSH,Nashville Predators,NSH,3,Edmonton Oilers,EDM,6
2022-23,12/13/2022,WPG vs VEG,202212130WPG,Winnipeg Jets,WPG,5,Vegas Golden Knights,VEG,6
2022-23,12/13/2022,BOS vs NYI,202212130BOS,Boston Bruins,BOS,3,New York Islanders,NYI,2
2022-23,12/13/2022,BUF vs LAK,202212130BUF,Buffalo Sabres,BUF,6,Los Angeles Kings,LAK,0
2022-23,12/13/2022,COL vs PHI,202212130COL,Colorado Avalanche,COL,3,Philadelphia Flyers,PHI,2
2022-23,12/13/2022,FLA vs CBJ,202212130FLA,Florida Panthers,FLA,4,Columbus Blue Jackets,CBJ,0
2022-23,12/13/2022,SJS vs ARI,202212130SJS,San Jose Sharks,SJS,3,Arizona Coyotes,ARI,2
2022-23,12/13/2022,TBL vs SEA,202212130TBL,Tampa Bay Lightning,TBL,6,Seattle Kraken,SEA,2
2022-23,12/13/2022,TOR vs ANA,202212130TOR,Toronto Maple Leafs,TOR,7,Anaheim Ducks,ANA,0
2022-23,12/12/2022,MIN vs EDM,202212120MIN,Minnesota Wild,MIN,2,Edmonton Oilers,EDM,1
2022-23,12/12/2022,MTL vs CGY,202212120MTL,Montreal Canadiens,MTL,1,Calgary Flames,CGY,1
2022-23,12/12/2022,NYR vs NJD,202212120NYR,New York Rangers,NYR,4,New Jersey Devils,NJD,3
2022-23,12/12/2022,OTT vs ANA,202212120OTT,Ottawa Senators,OTT,3,Anaheim Ducks,ANA,0
2022-23,12/12/2022,PIT vs DAL,202212120PIT,Pittsburgh Penguins,PIT,2,Dallas Stars,DAL,1
2022-23,12/12/2022,STL vs NSH,202212120STL,St. Louis Blues,STL,1,Nashville Predators,NSH,0
2022-23,12/11/2022,FLA vs SEA,202212110FLA,Florida Panthers,FLA,1,Seattle Kraken,SEA,5
2022-23,12/11/2022,WPG vs WSH,202212110WPG,Winnipeg Jets,WPG,2,Washington Capitals,WSH,5
2022-23,12/11/2022,VEG vs BOS,202212110VEG,Vegas Golden Knights,VEG,1,Boston Bruins,BOS,2
2022-23,12/11/2022,STL vs COL,202212110STL,St. Louis Blues,STL,2,Colorado Avalanche,COL,3
2022-23,12/11/2022,ARI vs PHI,202212110ARI,Arizona Coyotes,ARI,4,Philadelphia Flyers,PHI,4
2022-23,12/11/2022,CBJ vs LAK,202212110CBJ,Columbus Blue Jackets,CBJ,6,Los Angeles Kings,LAK,5
2022-23,12/10/2022,NSH vs OTT,202212100NSH,Nashville Predators,NSH,2,Ottawa Senators,OTT,3
2022-23,12/10/2022,MTL vs LAK,202212100MTL,Montreal Canadiens,MTL,2,Los Angeles Kings,LAK,3
2022-23,12/10/2022,NYI vs CAR,202212100NYI,New York Islanders,NYI,0,Carolina Hurricanes,CAR,2
2022-23,12/10/2022,VAN vs MIN,202212100VAN,Vancouver Canucks,VAN,0,Minnesota Wild,MIN,3
2022-23,12/10/2022,DAL vs DET,202212100DAL,Dallas Stars,DAL,3,Detroit Red Wings,DET,2
2022-23,12/10/2022,PIT vs BUF,202212100PIT,Pittsburgh Penguins,PIT,3,Buffalo Sabres,BUF,1
2022-23,12/10/2022,TBL vs FLA,202212100TBL,Tampa Bay Lightning,TBL,4,Florida Panthers,FLA,0
2022-23,12/10/2022,TOR vs CGY,202212100TOR,Toronto Maple Leafs,TOR,5,Calgary Flames,CGY,4
2022-23,12/9/2022,ANA vs SJS,202212090ANA,Anaheim Ducks,ANA,1,San Jose Sharks,SJS,5
2022-23,12/9/2022,CHI vs WPG,202212090CHI,Chicago Blackhawks,CHI,1,Winnipeg Jets,WPG,3
2022-23,12/9/2022,NJD vs NYI,202212090NJD,New Jersey Devils,NJD,4,New York Islanders,NYI,6
2022-23,12/9/2022,BUF vs PIT,202212090BUF,Buffalo Sabres,BUF,3,Pittsburgh Penguins,PIT,4
2022-23,12/9/2022,COL vs NYR,202212090COL,Colorado Avalanche,COL,1,New York Rangers,NYR,1
2022-23,12/9/2022,ARI vs BOS,202212090ARI,Arizona Coyotes,ARI,4,Boston Bruins,BOS,3
2022-23,12/9/2022,CBJ vs CGY,202212090CBJ,Columbus Blue Jackets,CBJ,3,Calgary Flames,CGY,0
2022-23,12/9/2022,EDM vs MIN,202212090EDM,Edmonton Oilers,EDM,5,Minnesota Wild,MIN,2
2022-23,12/9/2022,VEG vs PHI,202212090VEG,Vegas Golden Knights,VEG,2,Philadelphia Flyers,PHI,1
2022-23,12/9/2022,WSH vs SEA,202212090WSH,Washington Capitals,WSH,4,Seattle Kraken,SEA,1
2022-23,12/8/2022,STL vs WPG,202212080STL,St. Louis Blues,STL,1,Winnipeg Jets,WPG,5
2022-23,12/8/2022,DAL vs OTT,202212080DAL,Dallas Stars,DAL,4,Ottawa Senators,OTT,2
2022-23,12/8/2022,FLA vs DET,202212080FLA,Florida Panthers,FLA,4,Detroit Red Wings,DET,1
2022-23,12/8/2022,TBL vs NSH,202212080TBL,Tampa Bay Lightning,TBL,5,Nashville Predators,NSH,2
2022-23,12/8/2022,TOR vs LAK,202212080TOR,Toronto Maple Leafs,TOR,5,Los Angeles Kings,LAK,0
2022-23,12/7/2022,PHI vs WSH,202212070PHI,Philadelphia Flyers,PHI,1,Washington Capitals,WSH,4
2022-23,12/7/2022,CBJ vs BUF,202212070CBJ,Columbus Blue Jackets,CBJ,4,Buffalo Sabres,BUF,9
2022-23,12/7/2022,COL vs BOS,202212070COL,Colorado Avalanche,COL,0,Boston Bruins,BOS,4
2022-23,12/7/2022,VEG vs NYR,202212070VEG,Vegas Golden Knights,VEG,1,New York Rangers,NYR,5
2022-23,12/7/2022,SJS vs VAN,202212070SJS,San Jose Sharks,SJS,5,Vancouver Canucks,VAN,6
2022-23,12/7/2022,CGY vs MIN,202212070CGY,Calgary Flames,CGY,5,Minnesota Wild,MIN,3
2022-23,12/7/2022,EDM vs ARI,202212070EDM,Edmonton Oilers,EDM,8,Arizona Coyotes,ARI,2
2022-23,12/6/2022,DAL vs TOR,202212060DAL,Dallas Stars,DAL,0,Toronto Maple Leafs,TOR,4
2022-23,12/6/2022,NYI vs STL,202212060NYI,New York Islanders,NYI,4,St. Louis Blues,STL,6
2022-23,12/6/2022,OTT vs LAK,202212060OTT,Ottawa Senators,OTT,2,Los Angeles Kings,LAK,5
2022-23,12/6/2022,SEA vs MTL,202212060SEA,Seattle Kraken,SEA,2,Montreal Canadiens,MTL,4
2022-23,12/6/2022,TBL vs DET,202212060TBL,Tampa Bay Lightning,TBL,2,Detroit Red Wings,DET,4
2022-23,12/6/2022,ANA vs CAR,202212060ANA,Anaheim Ducks,ANA,4,Carolina Hurricanes,CAR,3
2022-23,12/6/2022,NJD vs CHI,202212060NJD,New Jersey Devils,NJD,3,Chicago Blackhawks,CHI,0
2022-23,12/6/2022,PIT vs CBJ,202212060PIT,Pittsburgh Penguins,PIT,4,Columbus Blue Jackets,CBJ,1
2022-23,12/6/2022,WPG vs FLA,202212060WPG,Winnipeg Jets,WPG,5,Florida Panthers,FLA,1
2022-23,12/5/2022,EDM vs WSH,202212050EDM,Edmonton Oilers,EDM,2,Washington Capitals,WSH,3
2022-23,12/5/2022,BOS vs VEG,202212050BOS,Boston Bruins,BOS,3,Vegas Golden Knights,VEG,3
2022-23,12/5/2022,NYR vs STL,202212050NYR,New York Rangers,NYR,6,St. Louis Blues,STL,4
2022-23,12/5/2022,CGY vs ARI,202212050CGY,Calgary Flames,CGY,3,Arizona Coyotes,ARI,2
2022-23,12/5/2022,PHI vs COL,202212050PHI,Philadelphia Flyers,PHI,4,Colorado Avalanche,COL,3
2022-23,12/5/2022,VAN vs MTL,202212050VAN,Vancouver Canucks,VAN,7,Montreal Canadiens,MTL,6
2022-23,12/4/2022,CBJ vs DET,202212040CBJ,Columbus Blue Jackets,CBJ,1,Detroit Red Wings,DET,4
2022-23,12/4/2022,DAL vs MIN,202212040DAL,Dallas Stars,DAL,5,Minnesota Wild,MIN,5
2022-23,12/4/2022,BUF vs SJS,202212040BUF,Buffalo Sabres,BUF,6,San Jose Sharks,SJS,3
2022-23,12/4/2022,NYI vs CHI,202212040NYI,New York Islanders,NYI,3,Chicago Blackhawks,CHI,0
2022-23,12/4/2022,WPG vs ANA,202212040WPG,Winnipeg Jets,WPG,4,Anaheim Ducks,ANA,2
2022-23,12/3/2022,DET vs VEG,202212030DET,Detroit Red Wings,DET,1,Vegas Golden Knights,VEG,3
2022-23,12/3/2022,LAK vs CAR,202212030LAK,Los Angeles Kings,LAK,2,Carolina Hurricanes,CAR,4
2022-23,12/3/2022,NYR vs CHI,202212030NYR,New York Rangers,NYR,2,Chicago Blackhawks,CHI,5
